flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 8C,Indian/ Other Races,#08:1,"$102,300 - $183,700",Important notes
2-room Flexi,Blk 8C,Malay,#08:1,"$102,300 - $183,700",Important notes
