flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 44,Chinese,#02:1,"$178,000 - $467,100",Important notes
3-room,Blk 44,Indian/ Other Races,#02:1,"$178,000 - $467,100",Important notes
