project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Chinese,Blk 532C,#07:1; #15:1,2,"$548,200 - $566,500"
Important notes,3-room,Indian/ Other Races,Blk 532C,#07:1; #15:1,2,"$548,200 - $566,500"
Important notes,3-room,Malay,Blk 532C,#07:1; #15:1,2,"$548,200 - $566,500"
Important notes,4-room,Chinese,"Blk 535B, Blk 535C",#15:1; #19:1; #22:1; #29:1; #34:1,5,"$806,800 - $835,600"
Important notes,4-room,Indian/ Other Races,"Blk 535B, Blk 535C",#15:1; #19:1; #22:1; #29:1; #34:1,5,"$806,800 - $835,600"
Important notes,4-room,Malay,"Blk 535B, Blk 535C",#15:1; #19:1; #22:1; #29:1; #34:1,5,"$806,800 - $835,600"
