project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,4-room,Chinese,Blk 314,#03:1,1,"$329,000 - $548,500"
Important notes,4-room,Indian/ Other Races,Blk 314,#03:1,1,"$329,000 - $548,500"
Important notes,4-room,Malay,Blk 314,#03:1,1,"$329,000 - $548,500"
