flat_type,block,ethnicity,floor_data,price_range,project
5-room,Blk 120D,Chinese,#04:1,"$431,000 - $617,500",Important notes
5-room,Blk 120D,Indian/ Other Races,#04:1,"$431,000 - $617,500",Important notes
5-room,Blk 120D,Malay,#04:1,"$431,000 - $617,500",Important notes
