project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,4-room,Chinese,"Blk 134A, Blk 134C, Blk 135A, Blk 135B",#04:1; #05:1; #09:1; #10:2,5,"$439,200 - $474,300"
Important notes,4-room,Indian/ Other Races,"Blk 134A, Blk 134C, Blk 135A, Blk 135B",#04:1; #05:1; #09:1; #10:2,5,"$439,200 - $474,300"
Important notes,4-room,Malay,"Blk 134A, Blk 134C, Blk 135A, Blk 135B",#04:1; #05:1; #09:1; #10:2,5,"$439,200 - $474,300"
Important notes,5-room,Chinese,Blk 134B,#05:1; #06:1,2,"$588,800 - $593,900"
Important notes,5-room,Indian/ Other Races,Blk 134B,#05:1; #06:1,2,"$588,800 - $593,900"
Important notes,5-room,Malay,Blk 134B,#05:1; #06:1,2,"$588,800 - $593,900"
