flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 970,Chinese,#15:1,"$269,000 - $526,800",Important notes
4-room,Blk 970,Indian/ Other Races,#15:1,"$269,000 - $526,800",Important notes
4-room,Blk 970,Malay,#15:1,"$269,000 - $526,800",Important notes
