project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,4-room,Chinese,Blk 114,#02:1,1,"$519,000 - $835,600"
Important notes,4-room,Indian/ Other Races,Blk 114,#02:1,1,"$519,000 - $835,600"
Important notes,4-room,Malay,Blk 114,#02:1,1,"$519,000 - $835,600"
