project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 636A,#10:1,1,"$92,300 - $269,600"
Important notes,2-room Flexi,Indian/ Other Races,Blk 636A,#10:1,1,"$92,300 - $269,600"
Important notes,2-room Flexi,Malay,Blk 636A,#10:1,1,"$92,300 - $269,600"
Important notes,4-room,Chinese,Blk 630B,#13:1,1,"$349,000 - $631,800"
Important notes,4-room,Indian/ Other Races,Blk 630B,#13:1,1,"$349,000 - $631,800"
Important notes,4-room,Malay,Blk 630B,#13:1,1,"$349,000 - $631,800"
