project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Indian/ Other Races,Blk 263,#20:1,1,"$398,000 - $603,400"
Important notes,3-room,Malay,Blk 263,#20:1,1,"$398,000 - $603,400"
