project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Chinese,Blk 704,#04:1,1,"$218,000 - $351,700"
Important notes,3-room,Indian/ Other Races,Blk 704,#04:1,1,"$218,000 - $351,700"
Important notes,3-room,Malay,Blk 704,#04:1,1,"$218,000 - $351,700"
