flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 307C,Chinese,#15:1,"$86,300 - $154,800",Important notes
2-room Flexi,Blk 307C,Indian/ Other Races,#15:1,"$86,300 - $154,800",Important notes
2-room Flexi,Blk 307C,Malay,#15:1,"$86,300 - $154,800",Important notes
