flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 215,Chinese,#09:1,"$278,000 - $449,800",Important notes
3-room,Blk 215,Indian/ Other Races,#09:1,"$278,000 - $449,800",Important notes
