flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 85,Chinese,#11:1,"$193,000 - $656,500",Important notes
3-room,Blk 85,Indian/ Other Races,#11:1,"$193,000 - $656,500",Important notes
3-room,Blk 85,Malay,#11:1,"$193,000 - $656,500",Important notes
4-room,Blk 94,Chinese,#14:1,"$319,000 - $895,900",Important notes
4-room,Blk 94,Indian/ Other Races,#14:1,"$319,000 - $895,900",Important notes
4-room,Blk 94,Malay,#14:1,"$319,000 - $895,900",Important notes
