project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,4-room,Chinese,Blk 473,#07:1,1,"$394,000 - $621,500"
Important notes,4-room,Indian/ Other Races,Blk 473,#07:1,1,"$394,000 - $621,500"
Important notes,4-room,Malay,Blk 473,#07:1,1,"$394,000 - $621,500"
