flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 473,Chinese,#07:1,"$394,000 - $621,500",Important notes
4-room,Blk 473,Indian/ Other Races,#07:1,"$394,000 - $621,500",Important notes
4-room,Blk 473,Malay,#07:1,"$394,000 - $621,500",Important notes
