project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 731A,#20:1,1,"$132,600 - $388,700"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 731A, Blk 732A",#11:1; #20:1,2,"$132,600 - $388,700"
Important notes,2-room Flexi,Malay,"Blk 731A, Blk 732A",#11:1; #20:1,2,"$132,600 - $388,700"
Important notes,3Gen,Chinese,Blk 732B,#02:1; #03:1,2,"$1,001,200 - $1,020,000"
Important notes,3Gen,Indian/ Other Races,Blk 732B,#02:1; #03:1,2,"$1,001,200 - $1,020,000"
Important notes,3Gen,Malay,Blk 732B,#02:1; #03:1,2,"$1,001,200 - $1,020,000"
Important notes,4-room,Chinese,Blk 731C,#04:1,1,"$612,100 - $757,400"
Important notes,4-room,Indian/ Other Races,Blk 731C,#04:1,1,"$612,100 - $757,400"
Important notes,4-room,Malay,Blk 731C,#04:1,1,"$612,100 - $757,400"
