project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Chinese,Blk 85,#11:1,1,"$193,000 - $656,500"
Important notes,3-room,Indian/ Other Races,Blk 85,#11:1,1,"$193,000 - $656,500"
Important notes,3-room,Malay,Blk 85,#11:1,1,"$193,000 - $656,500"
Important notes,4-room,Chinese,Blk 94,#14:1,1,"$319,000 - $895,900"
Important notes,4-room,Indian/ Other Races,Blk 94,#14:1,1,"$319,000 - $895,900"
Important notes,4-room,Malay,Blk 94,#14:1,1,"$319,000 - $895,900"
