project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 102A,#05:1,1,"$90,300 - $162,100"
Important notes,2-room Flexi,Indian/ Other Races,Blk 102A,#05:1,1,"$90,300 - $162,100"
Important notes,2-room Flexi,Malay,Blk 102A,#05:1,1,"$90,300 - $162,100"
