flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 102A,Chinese,#05:1,"$90,300 - $162,100",Important notes
2-room Flexi,Blk 102A,Indian/ Other Races,#05:1,"$90,300 - $162,100",Important notes
2-room Flexi,Blk 102A,Malay,#05:1,"$90,300 - $162,100",Important notes
