flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 1,Chinese,#03:1,"$143,000 - $477,900",Important notes
3-room,Blk 1,Indian/ Other Races,#03:1,"$143,000 - $477,900",Important notes
