project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Chinese,"Blk 64A, Blk 65A, Blk 65B",#03:1; #04:2; #05:2; #06:3; #07:3; #08:3; #09:3; #10:3; #11:3; #12:3; #13:3; #14:3; #15:3; #16:3; #17:3; #19:3; #20:3; #21:3; #22:3; #23:3; #24:3; #25:3; #26:3; #27:3; #28:3; #29:3; #30:3; #31:3; #32:3; #33:2; #34:2; #36:2; #37:2; #38:2; #39:2; #40:2; #41:1; #42:2; #43:1; #44:1,102,"$480,900 - $589,500"
Important notes,3-room,Indian/ Other Races,"Blk 64A, Blk 65A, Blk 65B",#03:1; #04:2; #05:2; #06:3; #07:3; #08:3; #09:3; #10:3; #11:3; #12:3; #13:3; #14:3; #15:3; #16:3; #17:3; #19:3; #20:3; #21:3; #22:3; #23:3; #24:3; #25:3; #26:3; #27:3; #28:3; #29:3; #30:3; #31:3; #32:3; #33:2; #34:2; #36:2; #37:2; #38:2; #39:2; #40:2; #41:1; #42:2; #43:1; #44:1,102,"$480,900 - $589,500"
Important notes,3-room,Malay,"Blk 64A, Blk 65A, Blk 65B",#03:1; #04:2; #05:2; #06:3; #07:3; #08:3; #09:3; #10:3; #11:3; #12:3; #13:3; #14:3; #15:3; #16:3; #17:3; #19:3; #20:3; #21:3; #22:3; #23:3; #24:3; #25:3; #26:3; #27:3; #28:3; #29:3; #30:3; #31:3; #32:3; #33:2; #34:2; #36:2; #37:2; #38:2; #39:2; #40:2; #41:1; #42:2; #43:1; #44:1,102,"$480,900 - $589,500"
Important notes,4-room,Chinese,"Blk 64A, Blk 65A, Blk 65B",#03:1; #04:3; #05:3; #06:3; #07:3; #08:3; #09:3; #10:3; #11:3; #12:3; #13:3; #14:3; #15:3; #16:3; #17:3; #19:2; #20:2; #21:2; #22:1; #23:1; #24:2; #27:1; #28:1; #31:1; #33:1; #34:1; #36:1; #41:2; #42:1; #43:1; #45:1,64,"$652,100 - $816,800"
Important notes,4-room,Indian/ Other Races,"Blk 64A, Blk 65A, Blk 65B",#03:1; #04:3; #05:3; #06:3; #07:3; #08:3; #09:3; #10:3; #11:3; #12:3; #13:3; #14:3; #15:3; #16:3; #17:3; #19:2; #20:2; #21:2; #22:1; #23:1; #24:2; #27:1; #28:1; #31:1; #33:1; #34:1; #36:1; #41:2; #42:1; #43:1; #45:1,64,"$652,100 - $816,800"
Important notes,4-room,Malay,"Blk 64A, Blk 65A, Blk 65B",#03:1; #04:3; #05:3; #06:3; #07:3; #08:3; #09:3; #10:3; #11:3; #12:3; #13:3; #14:3; #15:3; #16:3; #17:3; #19:2; #20:2; #21:2; #22:1; #23:1; #24:2; #27:1; #28:1; #31:1; #33:1; #34:1; #36:1; #41:2; #42:1; #43:1; #45:1,64,"$652,100 - $816,800"
