flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 542,Chinese,#04:1,"$243,000 - $293,000",Important notes
3-room,Blk 545,Chinese,#10:1,"$243,000 - $293,000",Important notes
3-room,Blk 542,Indian/ Other Races,#04:1,"$243,000 - $293,000",Important notes
3-room,Blk 545,Indian/ Other Races,#10:1,"$243,000 - $293,000",Important notes
3-room,Blk 542,Malay,#04:1,"$243,000 - $293,000",Important notes
