project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,4-room,Chinese,"Blk 956B, Blk 956C, Blk 957B, Blk 957C",#07:2; #10:1; #13:1; #14:1; #16:2,7,"$601,000 - $618,900"
Important notes,4-room,Indian/ Other Races,"Blk 956B, Blk 956C, Blk 957B, Blk 957C",#07:2; #10:1; #13:1; #14:1; #16:2,7,"$601,000 - $618,900"
Important notes,4-room,Malay,"Blk 956B, Blk 956C, Blk 957B, Blk 957C",#07:2; #10:1; #13:1; #14:1; #16:2,7,"$601,000 - $618,900"
Important notes,5-room,Chinese,"Blk 956A, Blk 957B",#13:1; #16:1; #17:1,3,"$773,400 - $790,300"
Important notes,5-room,Indian/ Other Races,"Blk 956A, Blk 957B",#13:1; #16:1; #17:1,3,"$773,400 - $790,300"
Important notes,5-room,Malay,"Blk 956A, Blk 957B",#13:1; #16:1; #17:1,3,"$773,400 - $790,300"
