project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 111A,#11:1,1,"$104,200 - $310,800"
Important notes,2-room Flexi,Indian/ Other Races,Blk 111A,#11:1,1,"$104,200 - $310,800"
Important notes,2-room Flexi,Malay,Blk 111A,#11:1,1,"$104,200 - $310,800"
