flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 108,Chinese,#06:1,"$178,000 - $467,100",Important notes
3-room,Blk 108,Indian/ Other Races,#06:1,"$178,000 - $467,100",Important notes
3-room,Blk 108,Malay,#06:1,"$178,000 - $467,100",Important notes
