project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Chinese,Blk 27A,#16:1; #21:1,2,"$516,300 - $526,300"
Important notes,3-room,Indian/ Other Races,Blk 27A,#16:1; #21:1,2,"$516,300 - $526,300"
Important notes,3-room,Malay,Blk 27A,#16:1; #21:1,2,"$516,300 - $526,300"
Important notes,4-room,Chinese,"Blk 27A, Blk 28A, Blk 29A, Blk 31A",#05:2; #06:3; #08:1; #14:1; #16:1; #19:1; #21:1; #22:1; #25:1,12,"$673,400 - $746,100"
Important notes,4-room,Indian/ Other Races,"Blk 27A, Blk 28A, Blk 29A, Blk 31A",#05:2; #06:3; #08:1; #14:1; #16:1; #19:1; #21:1; #22:1; #25:1,12,"$673,400 - $746,100"
Important notes,4-room,Malay,"Blk 27A, Blk 28A, Blk 29A, Blk 31A",#05:2; #06:3; #08:1; #14:1; #16:1; #19:1; #21:1; #22:1; #25:1,12,"$673,400 - $746,100"
