flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 106,Chinese,#03:1,"$168,000 - $638,500",Important notes
3-room,Blk 106,Indian/ Other Races,#03:1,"$168,000 - $638,500",Important notes
3-room,Blk 106,Malay,#03:1,"$168,000 - $638,500",Important notes
