flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 152B,Chinese,#14:1,"$95,000 - $290,000",Important notes
2-room Flexi,Blk 154A,Chinese,#07:1,"$95,000 - $290,000",Important notes
2-room Flexi,Blk 152B,Indian/ Other Races,#14:1,"$95,000 - $290,000",Important notes
2-room Flexi,Blk 154A,Indian/ Other Races,#07:1,"$95,000 - $290,000",Important notes
2-room Flexi,Blk 152B,Malay,#14:1,"$95,000 - $290,000",Important notes
2-room Flexi,Blk 154A,Malay,#07:1,"$95,000 - $290,000",Important notes
