flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 822B,Chinese,#16:1,"$344,000 - $486,500",Important notes
4-room,Blk 822B,Indian/ Other Races,#16:1,"$344,000 - $486,500",Important notes
4-room,Blk 822B,Malay,#16:1,"$344,000 - $486,500",Important notes
5-room,Blk 822A,Chinese,#15:1; #16:1; #20:1,"$543,100 - $555,300",Important notes
5-room,Blk 823A,Chinese,#17:1,"$543,100 - $555,300",Important notes
5-room,Blk 822A,Indian/ Other Races,#15:1; #16:1; #20:1,"$543,100 - $555,300",Important notes
5-room,Blk 823A,Indian/ Other Races,#17:1,"$543,100 - $555,300",Important notes
5-room,Blk 822A,Malay,#15:1; #16:1; #20:1,"$543,100 - $555,300",Important notes
5-room,Blk 823A,Malay,#17:1,"$543,100 - $555,300",Important notes
