flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 487,Chinese,#15:1,"$289,000 - $483,700",Important notes
4-room,Blk 487,Indian/ Other Races,#15:1,"$289,000 - $483,700",Important notes
4-room,Blk 487,Malay,#15:1,"$289,000 - $483,700",Important notes
