project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Chinese,Blk 100A,#11:1,1,"$331,600 - $397,200"
Important notes,3-room,Indian/ Other Races,Blk 100A,#11:1,1,"$331,600 - $397,200"
Important notes,4-room,Chinese,"Blk 100A, Blk 99A",#12:1; #26:1; #27:1; #28:1,4,"$484,200 - $513,200"
Important notes,4-room,Indian/ Other Races,"Blk 100A, Blk 99A",#12:1; #26:1; #27:1; #28:1,4,"$484,200 - $513,200"
Important notes,4-room,Malay,Blk 99A,#26:1; #27:1; #28:1,3,"$484,200 - $513,200"
