flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 100A,Chinese,#11:1,"$331,600 - $397,200",Important notes
3-room,Blk 100A,Indian/ Other Races,#11:1,"$331,600 - $397,200",Important notes
4-room,Blk 100A,Chinese,#12:1,"$484,200 - $513,200",Important notes
4-room,Blk 99A,Chinese,#26:1; #27:1; #28:1,"$484,200 - $513,200",Important notes
4-room,Blk 100A,Indian/ Other Races,#12:1,"$484,200 - $513,200",Important notes
4-room,Blk 99A,Indian/ Other Races,#26:1; #27:1; #28:1,"$484,200 - $513,200",Important notes
4-room,Blk 99A,Malay,#26:1; #27:1; #28:1,"$484,200 - $513,200",Important notes
