project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,4-room,Chinese,Blk 471A,#13:1,1,"$326,900 - $429,000"
Important notes,4-room,Malay,Blk 471A,#13:1,1,"$326,900 - $429,000"
