flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 224,Chinese,#08:1,"$218,000 - $351,700",Important notes
3-room,Blk 224,Indian/ Other Races,#08:1,"$218,000 - $351,700",Important notes
