project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 634B,#09:1,1,"$58,400 - $104,800"
Important notes,2-room Flexi,Indian/ Other Races,Blk 634B,#09:1,1,"$58,400 - $104,800"
Important notes,2-room Flexi,Malay,Blk 634B,#09:1,1,"$58,400 - $104,800"
