flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 634B,Chinese,#09:1,"$58,400 - $104,800",Important notes
2-room Flexi,Blk 634B,Indian/ Other Races,#09:1,"$58,400 - $104,800",Important notes
2-room Flexi,Blk 634B,Malay,#09:1,"$58,400 - $104,800",Important notes
