flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 591A,Chinese,#08:1,"$143,000 - $477,900",Important notes
3-room,Blk 591A,Indian/ Other Races,#08:1,"$143,000 - $477,900",Important notes
3-room,Blk 591A,Malay,#08:1,"$143,000 - $477,900",Important notes
