project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,"Blk 344A, Blk 344C",#03:1; #04:1; #06:1,3,"$54,500 - $219,500"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 344A, Blk 344C",#03:1; #04:1; #06:1,3,"$54,500 - $219,500"
Important notes,2-room Flexi,Malay,"Blk 344A, Blk 344C",#03:1; #04:1; #06:1,3,"$54,500 - $219,500"
Important notes,3-room,Chinese,Blk 341C,#08:1,1,"$163,000 - $343,100"
Important notes,3-room,Indian/ Other Races,Blk 341C,#08:1,1,"$163,000 - $343,100"
Important notes,3-room,Malay,Blk 341C,#08:1,1,"$163,000 - $343,100"
Important notes,4-room,Chinese,"Blk 341A, Blk 341B",#16:1; #17:1,2,"$480,600 - $492,600"
Important notes,4-room,Indian/ Other Races,"Blk 341A, Blk 341B",#16:1; #17:1,2,"$480,600 - $492,600"
Important notes,4-room,Malay,"Blk 341A, Blk 341B",#16:1; #17:1,2,"$480,600 - $492,600"
