flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 473A,Chinese,#07:1; #20:1,"$54,200 - $104,300",Important notes
2-room Flexi,Blk 473A,Indian/ Other Races,#07:1; #20:1,"$54,200 - $104,300",Important notes
2-room Flexi,Blk 473A,Malay,#07:1; #20:1,"$54,200 - $104,300",Important notes
5-room,Blk 472A,Chinese,#14:1,"$411,000 - $636,700",Important notes
5-room,Blk 472A,Indian/ Other Races,#14:1,"$411,000 - $636,700",Important notes
5-room,Blk 472A,Malay,#14:1,"$411,000 - $636,700",Important notes
