project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,"Blk 322B, Blk 322C, Blk 323A",#05:1; #06:1; #07:1; #09:1; #14:1,5,"$64,700 - $235,700"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 322B, Blk 322C, Blk 323A",#05:1; #06:1; #07:1; #09:1; #14:1,5,"$64,700 - $235,700"
Important notes,2-room Flexi,Malay,"Blk 322B, Blk 322C, Blk 323A",#05:1; #06:1; #07:1; #09:1; #14:1,5,"$64,700 - $235,700"
Important notes,3-room,Chinese,Blk 323B,#11:1,1,"$337,900 - $391,100"
Important notes,3-room,Indian/ Other Races,Blk 323B,#11:1,1,"$337,900 - $391,100"
Important notes,3-room,Malay,Blk 323B,#11:1,1,"$337,900 - $391,100"
Important notes,4-room,Chinese,"Blk 322A, Blk 323B",#05:1; #06:2; #12:1,4,"$464,000 - $481,100"
Important notes,4-room,Indian/ Other Races,"Blk 322A, Blk 323B",#05:1; #06:2; #12:1,4,"$464,000 - $481,100"
Important notes,4-room,Malay,"Blk 322A, Blk 323B",#05:1; #06:2; #12:1,4,"$464,000 - $481,100"
