project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,"Blk 570, Blk 571, Blk 572, Blk 574",#02:2; #03:1; #06:1; #10:1; #11:1,6,"$48,000 - $126,500"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 572, Blk 574",#02:1; #06:1,2,"$48,000 - $126,500"
Important notes,2-room Flexi,Malay,"Blk 570, Blk 571, Blk 572, Blk 574",#02:2; #03:1; #06:1; #10:1; #11:1,6,"$48,000 - $126,500"
