project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,4-room,Chinese,Blk 202,#02:1,1,"$279,000 - $899,300"
Important notes,4-room,Indian/ Other Races,Blk 202,#02:1,1,"$279,000 - $899,300"
Important notes,4-room,Malay,Blk 202,#02:1,1,"$279,000 - $899,300"
