flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 228B,Chinese,#14:1,"$74,300 - $216,500",Important notes
2-room Flexi,Blk 228B,Indian/ Other Races,#14:1,"$74,300 - $216,500",Important notes
2-room Flexi,Blk 228B,Malay,#14:1,"$74,300 - $216,500",Important notes
4-room,Blk 230A,Chinese,#03:1,"$389,100 - $525,600",Important notes
4-room,Blk 230A,Indian/ Other Races,#03:1,"$389,100 - $525,600",Important notes
4-room,Blk 230A,Malay,#03:1,"$389,100 - $525,600",Important notes
