project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 228B,#14:1,1,"$74,300 - $216,500"
Important notes,2-room Flexi,Indian/ Other Races,Blk 228B,#14:1,1,"$74,300 - $216,500"
Important notes,2-room Flexi,Malay,Blk 228B,#14:1,1,"$74,300 - $216,500"
Important notes,4-room,Chinese,Blk 230A,#03:1,1,"$389,100 - $525,600"
Important notes,4-room,Indian/ Other Races,Blk 230A,#03:1,1,"$389,100 - $525,600"
Important notes,4-room,Malay,Blk 230A,#03:1,1,"$389,100 - $525,600"
