project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,4-room,Chinese,Blk 294A,#03:1,1,"$294,000 - $444,000"
Important notes,4-room,Indian/ Other Races,Blk 294A,#03:1,1,"$294,000 - $444,000"
Important notes,4-room,Malay,Blk 294A,#03:1,1,"$294,000 - $444,000"
