project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 291B,#06:1; #19:1,2,"$60,400 - $197,200"
Important notes,2-room Flexi,Indian/ Other Races,Blk 291B,#06:1; #19:1,2,"$60,400 - $197,200"
Important notes,2-room Flexi,Malay,Blk 291B,#06:1; #19:1,2,"$60,400 - $197,200"
Important notes,4-room,Chinese,"Blk 291A, Blk 291B",#14:1; #15:1; #24:1; #26:1,4,"$463,800 - $487,600"
Important notes,4-room,Indian/ Other Races,"Blk 291A, Blk 291B",#14:1; #15:1; #24:1; #26:1,4,"$463,800 - $487,600"
Important notes,4-room,Malay,"Blk 291A, Blk 291B",#14:1; #15:1; #24:1; #26:1,4,"$463,800 - $487,600"
