flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 494D,Chinese,#07:1,"$76,600 - $137,400",Important notes
2-room Flexi,Blk 494D,Indian/ Other Races,#07:1,"$76,600 - $137,400",Important notes
