project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 494D,#07:1,1,"$76,600 - $137,400"
Important notes,2-room Flexi,Indian/ Other Races,Blk 494D,#07:1,1,"$76,600 - $137,400"
