project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,"Blk 442B, Blk 443B, Blk 445A, Blk 445B, Blk 446B, Blk 447A, Blk 448B",#02:1; #04:1; #07:1; #09:2; #10:1; #12:2; #14:1; #18:1,10,"$62,000 - $252,700"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 442B, Blk 443B, Blk 445A, Blk 445B, Blk 446B, Blk 447A, Blk 448B",#02:1; #04:1; #07:1; #09:2; #10:1; #12:2; #14:1; #18:1,10,"$62,000 - $252,700"
Important notes,2-room Flexi,Malay,"Blk 442B, Blk 443B, Blk 445A, Blk 445B, Blk 446B, Blk 447A, Blk 448B",#02:1; #04:1; #07:1; #09:2; #10:1; #12:2; #14:1; #18:1,10,"$62,000 - $252,700"
Important notes,3-room,Chinese,Blk 448A,#02:1,1,"$343,600 - $380,700"
Important notes,3-room,Indian/ Other Races,Blk 448A,#02:1,1,"$343,600 - $380,700"
Important notes,3-room,Malay,Blk 448A,#02:1,1,"$343,600 - $380,700"
Important notes,4-room,Chinese,"Blk 442A, Blk 443B",#03:1; #05:1,2,"$503,900 - $519,100"
Important notes,4-room,Indian/ Other Races,"Blk 442A, Blk 443B",#03:1; #05:1,2,"$503,900 - $519,100"
Important notes,4-room,Malay,"Blk 442A, Blk 443B",#03:1; #05:1,2,"$503,900 - $519,100"
