project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 467C,#14:1,1,"$62,400 - $185,800"
Important notes,2-room Flexi,Indian/ Other Races,Blk 467C,#14:1,1,"$62,400 - $185,800"
Important notes,2-room Flexi,Malay,Blk 467C,#14:1,1,"$62,400 - $185,800"
