flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 467C,Chinese,#14:1,"$62,400 - $185,800",Important notes
2-room Flexi,Blk 467C,Indian/ Other Races,#14:1,"$62,400 - $185,800",Important notes
2-room Flexi,Blk 467C,Malay,#14:1,"$62,400 - $185,800",Important notes
