flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 33,Chinese,#06:1,"$168,000 - $638,500",Important notes
3-room,Blk 33,Indian/ Other Races,#06:1,"$168,000 - $638,500",Important notes
3-room,Blk 33,Malay,#06:1,"$168,000 - $638,500",Important notes
