project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,"Blk 973A, Blk 974A",#05:2; #11:1,3,"$88,800 - $278,700"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 973A, Blk 974A",#05:2; #11:1,3,"$88,800 - $278,700"
Important notes,2-room Flexi,Malay,"Blk 973A, Blk 974A",#05:2; #11:1,3,"$88,800 - $278,700"
Important notes,4-room,Chinese,"Blk 973A, Blk 973B, Blk 974A",#02:1; #06:1; #07:1; #08:1; #10:1,5,"$553,700 - $615,200"
Important notes,4-room,Indian/ Other Races,"Blk 973A, Blk 973B, Blk 974A",#02:1; #06:1; #07:1; #08:1; #10:1,5,"$553,700 - $615,200"
Important notes,4-room,Malay,"Blk 973A, Blk 973B, Blk 974A",#02:1; #06:1; #07:1; #08:1; #10:1,5,"$553,700 - $615,200"
Important notes,5-room,Chinese,"Blk 973B, Blk 974A, Blk 974B",#02:2; #06:1; #09:1,4,"$692,000 - $774,800"
Important notes,5-room,Indian/ Other Races,"Blk 973B, Blk 974A, Blk 974B",#02:2; #06:1; #09:1,4,"$692,000 - $774,800"
Important notes,5-room,Malay,"Blk 973B, Blk 974A, Blk 974B",#02:2; #06:1; #09:1,4,"$692,000 - $774,800"
