flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 532C,Chinese,#07:1; #15:1,"$548,200 - $566,500",Important notes
3-room,Blk 532C,Indian/ Other Races,#07:1; #15:1,"$548,200 - $566,500",Important notes
3-room,Blk 532C,Malay,#07:1; #15:1,"$548,200 - $566,500",Important notes
4-room,Blk 535B,Chinese,#15:1; #29:1; #34:1,"$806,800 - $835,600",Important notes
4-room,Blk 535C,Chinese,#19:1; #22:1,"$806,800 - $835,600",Important notes
4-room,Blk 535B,Indian/ Other Races,#15:1; #29:1; #34:1,"$806,800 - $835,600",Important notes
4-room,Blk 535C,Indian/ Other Races,#19:1; #22:1,"$806,800 - $835,600",Important notes
4-room,Blk 535B,Malay,#15:1; #29:1; #34:1,"$806,800 - $835,600",Important notes
4-room,Blk 535C,Malay,#19:1; #22:1,"$806,800 - $835,600",Important notes
