project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,5-room,Chinese,Blk 631,#07:1,1,"$451,000 - $715,300"
Important notes,5-room,Indian/ Other Races,Blk 631,#07:1,1,"$451,000 - $715,300"
Important notes,5-room,Malay,Blk 631,#07:1,1,"$451,000 - $715,300"
