flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 233B,Chinese,#06:1; #09:1; #16:1,"$886,100 - $899,300",Important notes
4-room,Blk 233C,Chinese,#09:1,"$886,100 - $899,300",Important notes
4-room,Blk 233B,Indian/ Other Races,#06:1; #09:1; #16:1,"$886,100 - $899,300",Important notes
4-room,Blk 233C,Indian/ Other Races,#09:1,"$886,100 - $899,300",Important notes
4-room,Blk 233B,Malay,#06:1; #09:1; #16:1,"$886,100 - $899,300",Important notes
4-room,Blk 233C,Malay,#09:1,"$886,100 - $899,300",Important notes
