flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 113C,Chinese,#18:1,"$100,600 - $238,800",Important notes
2-room Flexi,Blk 113D,Chinese,#10:1,"$100,600 - $238,800",Important notes
2-room Flexi,Blk 113C,Indian/ Other Races,#18:1,"$100,600 - $238,800",Important notes
2-room Flexi,Blk 113D,Indian/ Other Races,#10:1,"$100,600 - $238,800",Important notes
2-room Flexi,Blk 113C,Malay,#18:1,"$100,600 - $238,800",Important notes
2-room Flexi,Blk 113D,Malay,#10:1,"$100,600 - $238,800",Important notes
