flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 11,Chinese,#13:1,"$419,000 - $895,100",Important notes
4-room,Blk 11,Indian/ Other Races,#13:1,"$419,000 - $895,100",Important notes
4-room,Blk 11,Malay,#13:1,"$419,000 - $895,100",Important notes
