flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 189A,Chinese,#27:1,"$88,600 - $245,400",Important notes
2-room Flexi,Blk 189A,Indian/ Other Races,#27:1,"$88,600 - $245,400",Important notes
3-room,Blk 188A,Chinese,#18:1,"$331,600 - $397,200",Important notes
3-room,Blk 188A,Indian/ Other Races,#18:1,"$331,600 - $397,200",Important notes
4-room,Blk 189B,Chinese,#02:1,"$269,000 - $519,400",Important notes
4-room,Blk 189B,Indian/ Other Races,#02:1,"$269,000 - $519,400",Important notes
4-room,Blk 189B,Malay,#02:1,"$269,000 - $519,400",Important notes
