project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Chinese,Blk 400A,#07:1,1,"$353,000 - $401,400"
Important notes,3-room,Indian/ Other Races,Blk 400A,#07:1,1,"$353,000 - $401,400"
Important notes,3-room,Malay,Blk 400A,#07:1,1,"$353,000 - $401,400"
Important notes,5-room,Chinese,Blk 401E,#20:1,1,"$411,000 - $636,700"
Important notes,5-room,Indian/ Other Races,Blk 401E,#20:1,1,"$411,000 - $636,700"
Important notes,5-room,Malay,Blk 401E,#20:1,1,"$411,000 - $636,700"
