project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,"Blk 558A, Blk 558B, Blk 559A",#03:1; #08:2; #13:1; #14:1,5,"$72,700 - $289,800"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 558A, Blk 558B, Blk 559A",#03:1; #08:2; #13:1; #14:1,5,"$72,700 - $289,800"
Important notes,2-room Flexi,Malay,"Blk 558A, Blk 558B, Blk 559A",#03:1; #08:2; #13:1; #14:1,5,"$72,700 - $289,800"
Important notes,4-room,Chinese,"Blk 558A, Blk 558B, Blk 559A",#04:1; #08:1; #12:1; #13:1; #15:1,5,"$536,400 - $609,000"
Important notes,4-room,Indian/ Other Races,"Blk 558A, Blk 558B, Blk 559A",#04:1; #08:1; #12:1; #13:1; #15:1,5,"$536,400 - $609,000"
Important notes,4-room,Malay,"Blk 558A, Blk 558B, Blk 559A",#04:1; #08:1; #12:1; #13:1; #15:1,5,"$536,400 - $609,000"
Important notes,5-room,Chinese,"Blk 558A, Blk 559A",#02:1; #09:1,2,"$722,200 - $751,800"
Important notes,5-room,Indian/ Other Races,"Blk 558A, Blk 559A",#02:1; #09:1,2,"$722,200 - $751,800"
Important notes,5-room,Malay,"Blk 558A, Blk 559A",#02:1; #09:1,2,"$722,200 - $751,800"
