flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 636B,Chinese,#17:1,"$289,000 - $483,700",Important notes
4-room,Blk 636B,Indian/ Other Races,#17:1,"$289,000 - $483,700",Important notes
4-room,Blk 636B,Malay,#17:1,"$289,000 - $483,700",Important notes
