project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 609C,#05:1,1,"$70,800 - $127,100"
Important notes,2-room Flexi,Indian/ Other Races,Blk 609C,#05:1,1,"$70,800 - $127,100"
Important notes,2-room Flexi,Malay,Blk 609C,#05:1,1,"$70,800 - $127,100"
Important notes,4-room,Chinese,Blk 610C,#07:1,1,"$349,000 - $631,800"
Important notes,4-room,Indian/ Other Races,Blk 610C,#07:1,1,"$349,000 - $631,800"
Important notes,4-room,Malay,Blk 610C,#07:1,1,"$349,000 - $631,800"
